"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)"
"26","1995","6","Madhya Pradesh","Morena","0.0"
"26","1996","6","Madhya Pradesh","Morena","0.0"
"26","1997","6","Madhya Pradesh","Morena","0.0"
"26","1998","6","Madhya Pradesh","Morena","1.6"
"26","1999","6","Madhya Pradesh","Morena","1.5"
"26","2000","6","Madhya Pradesh","Morena","0.0"
"26","2001","6","Madhya Pradesh","Morena","0.0"
"26","2002","6","Madhya Pradesh","Morena","0.0"
"26","2003","6","Madhya Pradesh","Morena","0.0"
"26","2004","6","Madhya Pradesh","Morena","0.0"
"26","2005","6","Madhya Pradesh","Morena","0.0"
"26","2006","6","Madhya Pradesh","Morena","0.0"
"26","2007","6","Madhya Pradesh","Morena","0.0"
"26","2008","6","Madhya Pradesh","Morena","0.0"
"26","2009","6","Madhya Pradesh","Morena","0.0"
"26","2010","6","Madhya Pradesh","Morena","0.0"
"26","2011","6","Madhya Pradesh","Morena","0.0"
"27","1990","6","Madhya Pradesh","Bhind","2.0"
"27","1991","6","Madhya Pradesh","Bhind","11.0"
"27","1992","6","Madhya Pradesh","Bhind","11.2"
"27","1993","6","Madhya Pradesh","Bhind","9.5"
"27","1994","6","Madhya Pradesh","Bhind","8.2"
"27","1995","6","Madhya Pradesh","Bhind","0.0"
"27","1996","6","Madhya Pradesh","Bhind","0.0"
"27","1997","6","Madhya Pradesh","Bhind","0.0"
"27","1998","6","Madhya Pradesh","Bhind","0.0"
"27","1999","6","Madhya Pradesh","Bhind","14.0"
"27","2000","6","Madhya Pradesh","Bhind","0.0"
"27","2001","6","Madhya Pradesh","Bhind","0.0"
"27","2002","6","Madhya Pradesh","Bhind","0.0"
"27","2003","6","Madhya Pradesh","Bhind","0.0"
"27","2004","6","Madhya Pradesh","Bhind","0.0"
"27","2005","6","Madhya Pradesh","Bhind","0.0"
"27","2006","6","Madhya Pradesh","Bhind","0.0"
"27","2007","6","Madhya Pradesh","Bhind","0.0"
"27","2008","6","Madhya Pradesh","Bhind","0.0"
"27","2009","6","Madhya Pradesh","Bhind","0.0"
"27","2010","6","Madhya Pradesh","Bhind","0.0"
"28","1990","6","Madhya Pradesh","Indore","0.0"
"28","1991","6","Madhya Pradesh","Indore","0.0"
"28","1992","6","Madhya Pradesh","Indore","0.0"
"28","1993","6","Madhya Pradesh","Indore","0.0"
"28","1994","6","Madhya Pradesh","Indore","0.0"
"28","1995","6","Madhya Pradesh","Indore","0.0"
"28","1996","6","Madhya Pradesh","Indore","0.0"
"28","1997","6","Madhya Pradesh","Indore","0.0"
"28","1998","6","Madhya Pradesh","Indore","0.0"
"28","1999","6","Madhya Pradesh","Indore","0.0"
"28","2000","6","Madhya Pradesh","Indore","0.0"
"28","2001","6","Madhya Pradesh","Indore","0.0"
"28","2002","6","Madhya Pradesh","Indore","0.0"
"28","2003","6","Madhya Pradesh","Indore","0.0"
"28","2004","6","Madhya Pradesh","Indore","0.0"
"28","2005","6","Madhya Pradesh","Indore","0.0"
"28","2006","6","Madhya Pradesh","Indore","0.0"
"28","2007","6","Madhya Pradesh","Indore","0.0"
"28","2008","6","Madhya Pradesh","Indore","0.0"
"28","2009","6","Madhya Pradesh","Indore","0.0"
"28","2010","6","Madhya Pradesh","Indore","0.0"
"28","2011","6","Madhya Pradesh","Indore","0.0"
"29","1990","6","Madhya Pradesh","Ratlam","0.0"
"29","1991","6","Madhya Pradesh","Ratlam","0.0"
"29","1992","6","Madhya Pradesh","Ratlam","0.0"
"29","1993","6","Madhya Pradesh","Ratlam","0.0"
"29","1994","6","Madhya Pradesh","Ratlam","0.0"
"29","1995","6","Madhya Pradesh","Ratlam","0.0"
"29","1996","6","Madhya Pradesh","Ratlam","0.0"
"29","1997","6","Madhya Pradesh","Ratlam","0.0"
"29","1998","6","Madhya Pradesh","Ratlam","0.0"
"29","1999","6","Madhya Pradesh","Ratlam","0.0"
"29","2000","6","Madhya Pradesh","Ratlam","0.0"
"29","2001","6","Madhya Pradesh","Ratlam","0.0"
"29","2002","6","Madhya Pradesh","Ratlam","0.0"
"29","2003","6","Madhya Pradesh","Ratlam","0.0"
"29","2004","6","Madhya Pradesh","Ratlam","0.0"
"29","2005","6","Madhya Pradesh","Ratlam","0.0"
"29","2006","6","Madhya Pradesh","Ratlam","0.0"
"29","2007","6","Madhya Pradesh","Ratlam","0.0"
"29","2008","6","Madhya Pradesh","Ratlam","0.0"
"29","2009","6","Madhya Pradesh","Ratlam","0.0"
"29","2010","6","Madhya Pradesh","Ratlam","0.0"
"29","2011","6","Madhya Pradesh","Ratlam","0.0"
"30","1990","6","Madhya Pradesh","Ujjain","0.0"
"30","1991","6","Madhya Pradesh","Ujjain","0.0"
"30","1992","6","Madhya Pradesh","Ujjain","0.0"
"30","1993","6","Madhya Pradesh","Ujjain","0.0"
"30","1994","6","Madhya Pradesh","Ujjain","0.0"
"30","1995","6","Madhya Pradesh","Ujjain","0.0"
"30","1996","6","Madhya Pradesh","Ujjain","0.0"
"30","1997","6","Madhya Pradesh","Ujjain","0.0"
"30","1998","6","Madhya Pradesh","Ujjain","0.0"
"30","1999","6","Madhya Pradesh","Ujjain","0.0"
"30","2000","6","Madhya Pradesh","Ujjain","0.0"
"30","2001","6","Madhya Pradesh","Ujjain","0.0"
"30","2002","6","Madhya Pradesh","Ujjain","0.0"
"30","2003","6","Madhya Pradesh","Ujjain","0.0"
"30","2004","6","Madhya Pradesh","Ujjain","0.0"
"30","2005","6","Madhya Pradesh","Ujjain","0.0"
"30","2006","6","Madhya Pradesh","Ujjain","0.0"
"30","2007","6","Madhya Pradesh","Ujjain","0.0"
"30","2008","6","Madhya Pradesh","Ujjain","0.0"
"30","2009","6","Madhya Pradesh","Ujjain","0.0"
"30","2010","6","Madhya Pradesh","Ujjain","0.0"
"30","2011","6","Madhya Pradesh","Ujjain","0.0"
"31","1990","6","Madhya Pradesh","Mandsaur","0.0"
"31","1991","6","Madhya Pradesh","Mandsaur","0.0"
"31","1992","6","Madhya Pradesh","Mandsaur","0.0"
"31","1993","6","Madhya Pradesh","Mandsaur","0.0"
"31","1994","6","Madhya Pradesh","Mandsaur","0.0"
"31","1995","6","Madhya Pradesh","Mandsaur","0.0"
"31","1996","6","Madhya Pradesh","Mandsaur","0.0"
"31","1997","6","Madhya Pradesh","Mandsaur","0.0"
"31","1998","6","Madhya Pradesh","Mandsaur","0.0"
"31","1999","6","Madhya Pradesh","Mandsaur","0.0"
"31","2000","6","Madhya Pradesh","Mandsaur","0.0"
"31","2001","6","Madhya Pradesh","Mandsaur","0.0"
"31","2002","6","Madhya Pradesh","Mandsaur","0.0"
"31","2003","6","Madhya Pradesh","Mandsaur","0.0"
"31","2004","6","Madhya Pradesh","Mandsaur","0.0"
"31","2005","6","Madhya Pradesh","Mandsaur","0.0"
"31","2006","6","Madhya Pradesh","Mandsaur","0.0"
"31","2007","6","Madhya Pradesh","Mandsaur","0.0"
"31","2008","6","Madhya Pradesh","Mandsaur","0.0"
"31","2009","6","Madhya Pradesh","Mandsaur","0.0"
"31","2010","6","Madhya Pradesh","Mandsaur","0.0"
"31","2011","6","Madhya Pradesh","Mandsaur","0.0"
"32","1990","6","Madhya Pradesh","Dewas","0.0"
"32","1991","6","Madhya Pradesh","Dewas","0.0"
"32","1992","6","Madhya Pradesh","Dewas","0.0"
"32","1993","6","Madhya Pradesh","Dewas","0.0"
"32","1994","6","Madhya Pradesh","Dewas","0.0"
"32","1995","6","Madhya Pradesh","Dewas","0.0"
"32","1996","6","Madhya Pradesh","Dewas","0.0"
"32","1997","6","Madhya Pradesh","Dewas","0.0"
"32","1998","6","Madhya Pradesh","Dewas","0.0"
"32","1999","6","Madhya Pradesh","Dewas","0.0"
"32","2000","6","Madhya Pradesh","Dewas","0.0"
"32","2001","6","Madhya Pradesh","Dewas","0.0"
"32","2002","6","Madhya Pradesh","Dewas","0.0"
"32","2003","6","Madhya Pradesh","Dewas","0.0"
"32","2004","6","Madhya Pradesh","Dewas","0.0"
"32","2005","6","Madhya Pradesh","Dewas","0.0"
"32","2006","6","Madhya Pradesh","Dewas","0.0"
"32","2007","6","Madhya Pradesh","Dewas","0.0"
"32","2008","6","Madhya Pradesh","Dewas","0.0"
"32","2009","6","Madhya Pradesh","Dewas","0.01"
"32","2010","6","Madhya Pradesh","Dewas","0.0"
"32","2011","6","Madhya Pradesh","Dewas","0.0"
"33","1990","6","Madhya Pradesh","Dhar","0.0"
"33","1991","6","Madhya Pradesh","Dhar","0.0"
"33","1992","6","Madhya Pradesh","Dhar","0.0"
"33","1993","6","Madhya Pradesh","Dhar","0.0"
"33","1994","6","Madhya Pradesh","Dhar","0.0"
"33","1995","6","Madhya Pradesh","Dhar","0.0"
"33","1996","6","Madhya Pradesh","Dhar","0.0"
"33","1997","6","Madhya Pradesh","Dhar","0.0"
"33","1998","6","Madhya Pradesh","Dhar","0.0"
"33","1999","6","Madhya Pradesh","Dhar","0.0"
"33","2000","6","Madhya Pradesh","Dhar","0.84"
"33","2001","6","Madhya Pradesh","Dhar","0.8"
"33","2002","6","Madhya Pradesh","Dhar","0.47"
"33","2003","6","Madhya Pradesh","Dhar","1.04"
"33","2004","6","Madhya Pradesh","Dhar","0.35"
"33","2005","6","Madhya Pradesh","Dhar","0.13"
"33","2006","6","Madhya Pradesh","Dhar","0.05"
"33","2007","6","Madhya Pradesh","Dhar","0.08"
"33","2008","6","Madhya Pradesh","Dhar","0.4"
"33","2009","6","Madhya Pradesh","Dhar","0.18"
"33","2010","6","Madhya Pradesh","Dhar","0.02"
"33","2011","6","Madhya Pradesh","Dhar","0.05"
"34","1990","6","Madhya Pradesh","Jhabua","0.0"
"34","1991","6","Madhya Pradesh","Jhabua","0.0"
"34","1992","6","Madhya Pradesh","Jhabua","0.0"
"34","1993","6","Madhya Pradesh","Jhabua","0.0"
"34","1994","6","Madhya Pradesh","Jhabua","0.0"
"34","1995","6","Madhya Pradesh","Jhabua","0.0"
"34","1996","6","Madhya Pradesh","Jhabua","0.0"
"34","1997","6","Madhya Pradesh","Jhabua","0.0"
"34","1998","6","Madhya Pradesh","Jhabua","0.0"
"34","1999","6","Madhya Pradesh","Jhabua","0.0"
"34","2000","6","Madhya Pradesh","Jhabua","0.0"
"34","2001","6","Madhya Pradesh","Jhabua","0.0"
"34","2002","6","Madhya Pradesh","Jhabua","0.0"
"34","2003","6","Madhya Pradesh","Jhabua","0.0"
"34","2004","6","Madhya Pradesh","Jhabua","0.0"
"34","2005","6","Madhya Pradesh","Jhabua","0.0"
"34","2006","6","Madhya Pradesh","Jhabua","0.0"
"34","2007","6","Madhya Pradesh","Jhabua","0.0"
"34","2008","6","Madhya Pradesh","Jhabua","0.0"
"34","2009","6","Madhya Pradesh","Jhabua","0.0"
"34","2010","6","Madhya Pradesh","Jhabua","0.0"
"34","2011","6","Madhya Pradesh","Jhabua","0.0"
"35","1990","6","Madhya Pradesh","Khargone","0.0"
"35","1991","6","Madhya Pradesh","Khargone","0.0"
"35","1992","6","Madhya Pradesh","Khargone","0.0"
"35","1993","6","Madhya Pradesh","Khargone","0.0"
"35","1994","6","Madhya Pradesh","Khargone","0.0"
"35","1995","6","Madhya Pradesh","Khargone","0.0"
"35","1996","6","Madhya Pradesh","Khargone","0.0"
"35","1997","6","Madhya Pradesh","Khargone","0.0"
"35","1998","6","Madhya Pradesh","Khargone","0.0"
"35","1999","6","Madhya Pradesh","Khargone","0.0"
"35","2000","6","Madhya Pradesh","Khargone","0.21"
"35","2001","6","Madhya Pradesh","Khargone","0.0"
"35","2002","6","Madhya Pradesh","Khargone","0.0"
"35","2003","6","Madhya Pradesh","Khargone","0.0"
"35","2004","6","Madhya Pradesh","Khargone","0.0"
"35","2005","6","Madhya Pradesh","Khargone","0.0"
"35","2006","6","Madhya Pradesh","Khargone","0.0"
"35","2007","6","Madhya Pradesh","Khargone","0.0"
"35","2008","6","Madhya Pradesh","Khargone","0.0"
"35","2009","6","Madhya Pradesh","Khargone","0.0"
"35","2010","6","Madhya Pradesh","Khargone","0.0"
"35","2011","6","Madhya Pradesh","Khargone","0.0"
"36","1990","6","Madhya Pradesh","Khandwa","0.0"
"36","1991","6","Madhya Pradesh","Khandwa","0.0"
"36","1992","6","Madhya Pradesh","Khandwa","0.0"
"36","1993","6","Madhya Pradesh","Khandwa","0.0"
"36","1994","6","Madhya Pradesh","Khandwa","0.0"
"36","1995","6","Madhya Pradesh","Khandwa","0.0"
"36","1996","6","Madhya Pradesh","Khandwa","0.0"
"36","1997","6","Madhya Pradesh","Khandwa","0.0"
"36","1998","6","Madhya Pradesh","Khandwa","0.0"
"36","1999","6","Madhya Pradesh","Khandwa","17.05"
"36","2000","6","Madhya Pradesh","Khandwa","0.0"
"36","2001","6","Madhya Pradesh","Khandwa","0.0"
"36","2002","6","Madhya Pradesh","Khandwa","0.0"
"36","2003","6","Madhya Pradesh","Khandwa","0.0"
"36","2004","6","Madhya Pradesh","Khandwa","0.0"
"36","2005","6","Madhya Pradesh","Khandwa","0.0"
"36","2006","6","Madhya Pradesh","Khandwa","0.0"
"36","2007","6","Madhya Pradesh","Khandwa","0.0"
"36","2008","6","Madhya Pradesh","Khandwa","0.0"
"36","2009","6","Madhya Pradesh","Khandwa","0.0"
"36","2010","6","Madhya Pradesh","Khandwa","0.0"
"36","2011","6","Madhya Pradesh","Khandwa","0.0"
"37","1990","6","Madhya Pradesh","Sehore","0.2"
"37","1991","6","Madhya Pradesh","Sehore","0.2"
"37","1992","6","Madhya Pradesh","Sehore","0.2"
"37","1993","6","Madhya Pradesh","Sehore","0.0"
"37","1994","6","Madhya Pradesh","Sehore","0.0"
"37","1995","6","Madhya Pradesh","Sehore","0.0"
"37","1996","6","Madhya Pradesh","Sehore","0.0"
"37","1997","6","Madhya Pradesh","Sehore","0.0"
"37","1998","6","Madhya Pradesh","Sehore","0.0"
"37","1999","6","Madhya Pradesh","Sehore","0.91"
"37","2000","6","Madhya Pradesh","Sehore","0.0"
"37","2001","6","Madhya Pradesh","Sehore","0.0"
"37","2002","6","Madhya Pradesh","Sehore","0.0"
"37","2003","6","Madhya Pradesh","Sehore","0.0"
"37","2004","6","Madhya Pradesh","Sehore","0.0"
"37","2005","6","Madhya Pradesh","Sehore","0.0"
"37","2006","6","Madhya Pradesh","Sehore","0.0"
"37","2007","6","Madhya Pradesh","Sehore","0.0"
"37","2008","6","Madhya Pradesh","Sehore","0.0"
"37","2009","6","Madhya Pradesh","Sehore","0.0"
"37","2010","6","Madhya Pradesh","Sehore","0.0"
"37","2011","6","Madhya Pradesh","Sehore","0.0"
"38","1990","6","Madhya Pradesh","Raisen","5.4"
"38","1991","6","Madhya Pradesh","Raisen","0.0"
"38","1992","6","Madhya Pradesh","Raisen","0.5"
"38","1993","6","Madhya Pradesh","Raisen","6.0"
"38","1994","6","Madhya Pradesh","Raisen","4.5"
"38","1995","6","Madhya Pradesh","Raisen","0.0"
"38","1996","6","Madhya Pradesh","Raisen","0.0"
"38","1997","6","Madhya Pradesh","Raisen","0.0"
"38","1998","6","Madhya Pradesh","Raisen","3.0"
"38","1999","6","Madhya Pradesh","Raisen","4.0"
"38","2000","6","Madhya Pradesh","Raisen","2.29"
"38","2001","6","Madhya Pradesh","Raisen","2.32"
"38","2002","6","Madhya Pradesh","Raisen","0.02"
"38","2003","6","Madhya Pradesh","Raisen","2.29"
"38","2004","6","Madhya Pradesh","Raisen","3.01"
"38","2005","6","Madhya Pradesh","Raisen","2.48"
"38","2006","6","Madhya Pradesh","Raisen","4.78"
"38","2007","6","Madhya Pradesh","Raisen","13.46"
"38","2008","6","Madhya Pradesh","Raisen","0.34"
"38","2009","6","Madhya Pradesh","Raisen","16.66"
"38","2010","6","Madhya Pradesh","Raisen","15.92"
"38","2011","6","Madhya Pradesh","Raisen","22.14"
"39","1990","6","Madhya Pradesh","Vidisha","1.2"
"39","1991","6","Madhya Pradesh","Vidisha","0.0"
"39","1992","6","Madhya Pradesh","Vidisha","0.0"
"39","1993","6","Madhya Pradesh","Vidisha","0.0"
"39","1994","6","Madhya Pradesh","Vidisha","0.0"
"39","1995","6","Madhya Pradesh","Vidisha","0.0"
"39","1996","6","Madhya Pradesh","Vidisha","0.0"
"39","1997","6","Madhya Pradesh","Vidisha","0.0"
"39","1998","6","Madhya Pradesh","Vidisha","0.0"
"39","1999","6","Madhya Pradesh","Vidisha","0.0"
"39","2000","6","Madhya Pradesh","Vidisha","0.0"
"39","2001","6","Madhya Pradesh","Vidisha","0.0"
"39","2002","6","Madhya Pradesh","Vidisha","0.0"
"39","2003","6","Madhya Pradesh","Vidisha","0.0"
"39","2004","6","Madhya Pradesh","Vidisha","0.0"
"39","2005","6","Madhya Pradesh","Vidisha","0.0"
"39","2006","6","Madhya Pradesh","Vidisha","0.0"
"39","2007","6","Madhya Pradesh","Vidisha","0.0"
"39","2008","6","Madhya Pradesh","Vidisha","0.0"
"39","2009","6","Madhya Pradesh","Vidisha","0.0"
"39","2010","6","Madhya Pradesh","Vidisha","0.0"
"39","2011","6","Madhya Pradesh","Vidisha","0.0"
"40","1990","6","Madhya Pradesh","Betul","19.0"
"40","1991","6","Madhya Pradesh","Betul","20.4"
"40","1992","6","Madhya Pradesh","Betul","15.0"
"40","1993","6","Madhya Pradesh","Betul","18.0"
"40","1994","6","Madhya Pradesh","Betul","18.0"
"40","1995","6","Madhya Pradesh","Betul","0.0"
"40","1996","6","Madhya Pradesh","Betul","0.0"
"40","1997","6","Madhya Pradesh","Betul","0.0"
"40","1998","6","Madhya Pradesh","Betul","23.0"
"40","1999","6","Madhya Pradesh","Betul","27.5"
"40","2000","6","Madhya Pradesh","Betul","0.04"
"40","2001","6","Madhya Pradesh","Betul","0.01"
"40","2002","6","Madhya Pradesh","Betul","0.02"
"40","2003","6","Madhya Pradesh","Betul","0.02"
"40","2004","6","Madhya Pradesh","Betul","0.0"
"40","2005","6","Madhya Pradesh","Betul","0.0"
"40","2006","6","Madhya Pradesh","Betul","0.0"
"40","2007","6","Madhya Pradesh","Betul","0.0"
"40","2008","6","Madhya Pradesh","Betul","42.25"
"40","2009","6","Madhya Pradesh","Betul","42.13"
"40","2010","6","Madhya Pradesh","Betul","39.44"
"40","2011","6","Madhya Pradesh","Betul","40.72"
"41","1990","6","Madhya Pradesh","Rajgarh","0.7"
"41","1991","6","Madhya Pradesh","Rajgarh","0.0"
"41","1992","6","Madhya Pradesh","Rajgarh","0.0"
"41","1993","6","Madhya Pradesh","Rajgarh","0.0"
"41","1994","6","Madhya Pradesh","Rajgarh","0.0"
"41","1995","6","Madhya Pradesh","Rajgarh","0.0"
"41","1996","6","Madhya Pradesh","Rajgarh","0.0"
"41","1997","6","Madhya Pradesh","Rajgarh","0.0"
"41","1998","6","Madhya Pradesh","Rajgarh","0.0"
"41","1999","6","Madhya Pradesh","Rajgarh","0.13"
"41","2000","6","Madhya Pradesh","Rajgarh","0.0"
"41","2001","6","Madhya Pradesh","Rajgarh","0.0"
"41","2002","6","Madhya Pradesh","Rajgarh","0.0"
"41","2003","6","Madhya Pradesh","Rajgarh","0.0"
"41","2004","6","Madhya Pradesh","Rajgarh","0.0"
"41","2005","6","Madhya Pradesh","Rajgarh","0.0"
"41","2006","6","Madhya Pradesh","Rajgarh","0.0"
"41","2007","6","Madhya Pradesh","Rajgarh","0.0"
"41","2008","6","Madhya Pradesh","Rajgarh","0.0"
"41","2009","6","Madhya Pradesh","Rajgarh","0.0"
"41","2010","6","Madhya Pradesh","Rajgarh","0.0"
"41","2011","6","Madhya Pradesh","Rajgarh","0.0"
"42","1990","6","Madhya Pradesh","Shajapur","0.0"
"42","1991","6","Madhya Pradesh","Shajapur","0.0"
"42","1992","6","Madhya Pradesh","Shajapur","0.0"
"42","1993","6","Madhya Pradesh","Shajapur","0.0"
"42","1994","6","Madhya Pradesh","Shajapur","0.0"
"42","1995","6","Madhya Pradesh","Shajapur","0.0"
"42","1996","6","Madhya Pradesh","Shajapur","0.0"
"42","1997","6","Madhya Pradesh","Shajapur","0.0"
"42","1998","6","Madhya Pradesh","Shajapur","0.0"
"42","1999","6","Madhya Pradesh","Shajapur","0.0"
"42","2000","6","Madhya Pradesh","Shajapur","0.0"
"42","2001","6","Madhya Pradesh","Shajapur","0.0"
"42","2002","6","Madhya Pradesh","Shajapur","0.0"
"42","2003","6","Madhya Pradesh","Shajapur","0.0"
"42","2004","6","Madhya Pradesh","Shajapur","0.0"
"42","2005","6","Madhya Pradesh","Shajapur","0.0"
"42","2006","6","Madhya Pradesh","Shajapur","0.0"
"42","2007","6","Madhya Pradesh","Shajapur","0.0"
"42","2008","6","Madhya Pradesh","Shajapur","0.0"
"42","2009","6","Madhya Pradesh","Shajapur","0.0"
"42","2010","6","Madhya Pradesh","Shajapur","0.0"
"42","2011","6","Madhya Pradesh","Shajapur","0.0"
"43","1990","6","Madhya Pradesh","Hoshangabad","0.7"
"43","1991","6","Madhya Pradesh","Hoshangabad","7.4"
"43","1992","6","Madhya Pradesh","Hoshangabad","6.5"
"43","1993","6","Madhya Pradesh","Hoshangabad","7.0"
"43","1994","6","Madhya Pradesh","Hoshangabad","6.5"
"43","1995","6","Madhya Pradesh","Hoshangabad","1.86"
"43","1996","6","Madhya Pradesh","Hoshangabad","0.2"
"43","1997","6","Madhya Pradesh","Hoshangabad","0.61"
"43","1998","6","Madhya Pradesh","Hoshangabad","4.7"
"43","1999","6","Madhya Pradesh","Hoshangabad","4.45"
"43","2000","6","Madhya Pradesh","Hoshangabad","0.82"
"43","2001","6","Madhya Pradesh","Hoshangabad","0.51"
"43","2002","6","Madhya Pradesh","Hoshangabad","0.49"
"43","2003","6","Madhya Pradesh","Hoshangabad","0.48"
"43","2004","6","Madhya Pradesh","Hoshangabad","0.15"
"43","2005","6","Madhya Pradesh","Hoshangabad","0.63"
"43","2006","6","Madhya Pradesh","Hoshangabad","3.21"
"43","2007","6","Madhya Pradesh","Hoshangabad","2.52"
"43","2008","6","Madhya Pradesh","Hoshangabad","1.56"
"43","2009","6","Madhya Pradesh","Hoshangabad","0.99"
"43","2010","6","Madhya Pradesh","Hoshangabad","0.21"
"43","2011","6","Madhya Pradesh","Hoshangabad","0.0"
"44","1990","1","Andhra Pradesh","Srikakulam","209.84"
"44","1991","1","Andhra Pradesh","Srikakulam","207.0"
"44","1992","1","Andhra Pradesh","Srikakulam","209.25"
"44","1993","1","Andhra Pradesh","Srikakulam","181.13"
"44","1994","1","Andhra Pradesh","Srikakulam","201.28"
"44","1998","1","Andhra Pradesh","Srikakulam","187.7"
"44","2000","1","Andhra Pradesh","Srikakulam","201.6"
"44","2002","1","Andhra Pradesh","Srikakulam","380.0"
"44","2003","1","Andhra Pradesh","Srikakulam","470.12"
"44","2004","1","Andhra Pradesh","Srikakulam","185.63"
"44","2005","1","Andhra Pradesh","Srikakulam","156.84"
"44","2006","1","Andhra Pradesh","Srikakulam","197.42"
"44","2007","1","Andhra Pradesh","Srikakulam","203.44"
"45","1990","1","Andhra Pradesh","Visakhapatnam","78.51"
"45","1991","1","Andhra Pradesh","Visakhapatnam","79.54"
"45","1992","1","Andhra Pradesh","Visakhapatnam","87.07"
"45","1993","1","Andhra Pradesh","Visakhapatnam","72.97"
"45","1994","1","Andhra Pradesh","Visakhapatnam","37.48"
"45","1998","1","Andhra Pradesh","Visakhapatnam","83.9"
"45","2000","1","Andhra Pradesh","Visakhapatnam","93.8"
"45","2002","1","Andhra Pradesh","Visakhapatnam","108.8"
"45","2003","1","Andhra Pradesh","Visakhapatnam","137.84"
"45","2004","1","Andhra Pradesh","Visakhapatnam","73.89"
"45","2005","1","Andhra Pradesh","Visakhapatnam","39.79"
"45","2006","1","Andhra Pradesh","Visakhapatnam","38.49"
"45","2007","1","Andhra Pradesh","Visakhapatnam","57.53"
"46","1990","1","Andhra Pradesh","East Godavari","381.08"
"46","1991","1","Andhra Pradesh","East Godavari","374.3"
"46","1992","1","Andhra Pradesh","East Godavari","364.93"
"46","1993","1","Andhra Pradesh","East Godavari","393.61"
"46","1994","1","Andhra Pradesh","East Godavari","386.27"
"46","1998","1","Andhra Pradesh","East Godavari","393.7"
"46","2000","1","Andhra Pradesh","East Godavari","417.0"
"46","2002","1","Andhra Pradesh","East Godavari","736.29"
"46","2003","1","Andhra Pradesh","East Godavari","711.88"
"46","2004","1","Andhra Pradesh","East Godavari","377.37"
"46","2005","1","Andhra Pradesh","East Godavari","385.61"
"46","2006","1","Andhra Pradesh","East Godavari","341.45"
